"","NUTS_ID","STAT_LEVL_","SHAPE_AREA","SHAPE_LEN","lon","lat"
"71","TRC",1,7.76052738058,17.742280076,39.9537003748714,37.570617664484
"72","SE3",1,58.5133790007,90.2642317964,17.3744737761243,64.4178392788181
"73","SI0",1,2.35967475798,12.3264620242,14.8214284812692,46.1192658829956
"74","UKC",1,1.20960606791,8.24928907475,-1.90472443916735,55.0194265918619
"75","UKD",1,1.94431774932,13.6872582874,-2.7225569347349,54.0572135154546
"76","UKJ",1,2.46346618741,17.1843250668,-0.525025302848418,51.2926257934303
"77","SE1",1,7.8803004882,52.811001745,16.3773134938923,59.2628424082443
"78","UKE",1,2.11271231763,11.7377467284,-1.27337590091151,53.9861919030385
"79","UKF",1,2.0913420984,10.6229620727,-0.806250500118949,52.9269417347187
"80","UKK",1,3.06391675324,21.0955010218,-3.13017816943763,51.000742055432
"81","UKL",1,2.74418767094,19.3256462199,-3.73975926391998,52.3016356873613
"82","UKM",1,11.6020552111,117.888471982,-4.01818199332452,56.6853409055725
"83","UKG",1,1.72076942905,9.28584785882,-2.27079016755607,52.4802487005581
"84","UKH",1,2.51979718241,13.9309998325,0.540328659812467,52.251379407008
"85","UKI",1,0.204333706199,3.75458839362,-0.111065604422939,51.5008492131113
"86","NL4",1,0.944724478307,8.10503724154,5.40988850515648,51.4549539239797
"87","PL3",1,9.67945685715,29.9353145456,22.4108716870039,51.4316707060026
"88","PL4",1,8.81401426105,24.2065199771,16.2759950437565,52.7285441147287
"89","PL5",1,3.75542982031,15.5121081304,16.8850252902643,50.9485138628757
"90","PL6",1,8.18576873158,22.3379908497,19.2699736608845,53.7148133318453
"91","PT1",1,9.33232920517,22.5539298227,-7.96421860063383,39.6844345204848
"92","NO0",1,60.2085506205,550.105978441,14.0014945334156,64.2379614184147
"93","PL1",1,7.0544024945,20.8234458355,20.5334718520868,52.0972002445815
"94","PT2",1,0.239568674519,7.10171194359,-25.4817813761713,37.7960315212556
"95","PT3",1,0.0770093723672,2.03703945631,-16.9990359701034,32.7463459092687
"96","PL2",1,3.45468806273,14.2598663553,19.6945166595603,50.071635838765
"97","ES5",1,6.43473714642,31.5648266168,0.684342726606933,40.8165445783861
"98","FR6",1,11.7901197573,25.1455424967,0.83847125692383,44.3387720930306
"99","FI2",1,0.202718205578,14.5738231291,19.9429379049318,60.2466556357499
"100","FR8",1,7.60489350129,36.2820773461,4.74227845840534,43.7877393901418
"101","HU2",1,4.31930433426,12.9086261916,17.7432868529182,46.8707277888002
"102","HU3",1,5.89154286484,17.7979645571,20.6462080677715,47.346048240197
"103","FR1",1,1.4757363084,7.83886048333,2.50323581070224,48.7093076112479
"104","FR3",1,1.57685316118,8.95935277567,2.71549327425984,50.4725880897747
"105","HU1",1,0.824234000735,5.79743143701,19.3382756352359,47.4175811428164
"106","ITF",1,7.81650235387,24.7851233072,15.6212092372069,40.7409728861649
"107","FR2",1,17.7716285941,44.0681588848,2.53543677736996,48.3240978131661
"108","ITC",1,6.64393295616,24.145612745,8.72958227881447,45.2571860309341
"109","HR0",1,6.45219726851,62.5266061356,16.4271037453795,45.1403683676611
"110","FR4",1,5.84158421818,17.7616086799,6.34759493356791,48.172245728936
"111","ITH",1,7.08000214538,27.8102474596,11.5802158963547,45.4928624787988
"112","ITI",1,6.40464635573,20.0686653313,12.1401440816089,42.9347846735706
"113","ITG",1,5.17338903039,25.2822127085,14.1550081397054,37.5878274706137
"114","LT0",1,9.18820850846,20.1778654781,23.9043776417804,55.3366814039336
"115","LU0",1,0.32381131361,3.39851437628,6.09243662921426,49.7768295193475
"116","ME0",1,1.52654704393,8.82578747798,19.2518342395917,42.7874880049266
"117","MK0",1,2.74713266932,8.27156490311,21.7009599101117,41.6005540488661
"118","FR5",1,10.213204964,38.911338302,-1.25282001758992,47.3199880089395
